state,year,ekey,next_ekey,ac,AC_TYPE,party,cand,share,margin,won,party_wins_next,cand_wins_next,ran_again
Kerala,1991,1991.06,1996.06,KONNI,GEN,CPM,A PADMA KUMAR,0.48208517053376104,0.010382780000680103,1,0,0,0
Kerala,1991,1991.06,1996.06,KONNI,GEN,IND,C P RAMACHANDRAN NAIR,0.47170239053308094,-0.010382780000680103,0,0,0,0
Kerala,1991,1991.06,1996.06,PATHANAPURAM,GEN,CPI,K PRAKASH BABU,0.5118719276998076,0.06134931862360948,1,1,1,1
Kerala,1991,1991.06,1996.06,PATHANAPURAM,GEN,KCM,VAKKANAND RADHAKRISHNAN,0.4505226090761981,-0.06134931862360948,0,0,0,0
Kerala,1991,1991.06,1996.06,PUNALOOR,GEN,INC,PUNALUR MADHU,0.49195074001261174,0.012166623391075326,1,0,0,1
Kerala,1991,1991.06,1996.06,PUNALOOR,GEN,CPI,MULLAKKARA RATNAKARAN,0.4797841166215364,-0.012166623391075326,0,1,0,0
Kerala,1991,1991.06,1996.06,CHADAYAMANGALAM,GEN,CPI,E RAJENDRAN,0.5091598999933624,0.055744850321924055,1,1,0,0
Kerala,1991,1991.06,1996.06,CHADAYAMANGALAM,GEN,INC,A HIDUR MOHAMMED,0.45341504967143836,-0.055744850321924055,0,0,0,0
Kerala,1991,1991.06,1996.06,KOTTARAKARA,GEN,IND,R BALAKRISHNA PILLAI,0.5116339670579039,0.05879414990065257,1,0,0,0
Kerala,1991,1991.06,1996.06,KOTTARAKARA,GEN,CPM,GEORGE MATHEW,0.4528398171572513,-0.05879414990065257,0,0,0,1
Kerala,1991,1991.06,1996.06,NEDUVATHUR,SC,CPM,B RAGHAVAN,0.5234510220334484,0.07628351473320949,1,0,0,1
Kerala,1991,1991.06,1996.06,NEDUVATHUR,SC,INC,N NARAYANAN,0.4471675073002389,-0.07628351473320949,0,1,0,0
Kerala,1991,1991.06,1996.06,ADOOR,GEN,INC,THIRUVANCHOOR RADHAKRISHNAN,0.5088052923956389,0.06646612728488122,1,1,1,1
Kerala,1991,1991.06,1996.06,ADOOR,GEN,CPM,R UNNIKRISHNA PILLAI,0.44233916511075766,-0.06646612728488122,0,0,0,0
Kerala,1991,1991.06,1996.06,KUNNATHUR,SC,RSP,T NANOOMASTER,0.4908164515959589,0.022779402237669166,1,1,0,0
Kerala,1991,1991.06,1996.06,KUNNATHUR,SC,INC,V SASIDHARAN,0.4680370493582897,-0.022779402237669166,0,0,0,0
Kerala,1991,1991.06,1996.06,KARUNAGAPALLY,GEN,CPI,P S SREENIVASAN,0.516056945809012,0.060201506482498224,1,1,0,0
Kerala,1991,1991.06,1996.06,KARUNAGAPALLY,GEN,INC,JAMEELA IBRAHIM,0.45585543932651373,-0.060201506482498224,0,0,0,0
Kerala,1991,1991.06,1996.06,CHAVARA,GEN,RSP,BABY JOHN,0.5087254318046456,0.0429223744292237,1,1,1,1
Kerala,1991,1991.06,1996.06,CHAVARA,GEN,INC,PRATHAPA VARMA THAMPAN,0.4658030573754219,-0.0429223744292237,0,0,0,0
Kerala,1991,1991.06,1996.06,KUNDARA,GEN,INC,ALPHONSA JOHN,0.49224231119777867,0.01454036753640392,1,0,0,1
Kerala,1991,1991.06,1996.06,KUNDARA,GEN,CPM,MERCYKUTTY AMMA J,0.47770194366137475,-0.01454036753640392,0,1,0,0
Kerala,1991,1991.06,1996.06,QUILON,GEN,INC,KADAVOOR SIVADASAN,0.5008190262917807,0.0464045782532968,1,0,0,1
Kerala,1991,1991.06,1996.06,QUILON,GEN,RSP,BABU DIVAKARAN,0.45441444803848385,-0.0464045782532968,0,1,1,1
Kerala,1991,1991.06,1996.06,ERAVIPURAM,GEN,MUL,P K K BAVA,0.4820352061731372,0.005356712253264007,1,0,0,0
Kerala,1991,1991.06,1996.06,ERAVIPURAM,GEN,IND,V P RAMAKRISHNA PILLAI,0.4766784939198732,-0.005356712253264007,0,0,1,1
Kerala,1991,1991.06,1996.06,CHATHANOOR,GEN,INC,C V PADMARAJAN,0.5055820471581878,0.04242732052331105,1,0,0,1
Kerala,1991,1991.06,1996.06,CHATHANOOR,GEN,CPI,P RAVINDRAN,0.4631547266348767,-0.04242732052331105,0,1,0,0
Kerala,1991,1991.06,1996.06,VARKALA,GEN,CPM,VARKALA RADHAKRISHNAN,0.5048455872851789,0.03872945764663038,1,1,0,0
Kerala,1991,1991.06,1996.06,VARKALA,GEN,INC,VARKALA KAHAR,0.46611612963854854,-0.03872945764663038,0,0,0,0
Kerala,1991,1991.06,1996.06,ATTINGAL,GEN,INC,T SARATCHANDRA PRASAD,0.48601507939265487,0.005061209362658248,1,0,0,0
Kerala,1991,1991.06,1996.06,ATTINGAL,GEN,CPM,ANATHALAVATTOM ANADAN,0.4809538700299966,-0.005061209362658248,0,1,0,0
Kerala,1991,1991.06,1996.06,KILIMANOOR,SC,CPI,N RAJAN,0.5047965243422395,0.039412170633802146,1,1,0,0
Kerala,1991,1991.06,1996.06,KILIMANOOR,SC,INC,THANKAPPAN,0.4653843537084374,-0.039412170633802146,0,0,0,0
Kerala,1991,1991.06,1996.06,VAMANAPURAM,GEN,CPM,KOLAIKODE N KRISHNA NAIR,0.49164408310749774,0.012853809093646473,1,1,0,0
Kerala,1991,1991.06,1996.06,VAMANAPURAM,GEN,INC,R M PARAMESWARAN,0.47879027401385127,-0.012853809093646473,0,0,0,0
Kerala,1991,1991.06,1996.06,ARIYANAD,GEN,INC,G KARIHIKEYAN,0.49405047339719643,0.03880853341660068,1,1,0,0
Kerala,1991,1991.06,1996.06,ARIYANAD,GEN,RSP,K PANKAJAKSHAN,0.45524193998059576,-0.03880853341660068,0,0,0,0
Kerala,1991,1991.06,1996.06,NEDUMANGAD,GEN,INC,PALODE RAVI,0.48586687045149596,0.008343922443285301,1,1,1,1
Kerala,1991,1991.06,1996.06,NEDUMANGAD,GEN,CPI,K GOVINDA PILLAI,0.47752294800821066,-0.008343922443285301,0,0,0,0
Kerala,1991,1991.06,1996.06,KAZHAKUTTAM,GEN,CPM(K),M V RAGHAVAN,0.48377138325591934,0.006504663721158543,1,0,0,0
Kerala,1991,1991.06,1996.06,KAZHAKUTTAM,GEN,CPM,A NABEESAUMMAL,0.4772667195347608,-0.006504663721158543,0,1,0,0
Kerala,1991,1991.06,1996.06,TRIVANDRUM NORTH,GEN,CPM,M VIJAYA KUMAR,0.46207433046640095,0.0029718201524369103,1,1,0,0
Kerala,1991,1991.06,1996.06,TRIVANDRUM NORTH,GEN,NDP,T RAVEENDTAN THAMPI,0.45910251031396404,-0.0029718201524369103,0,0,0,0
Kerala,1991,1991.06,1996.06,TRIVANDRUM WEST,GEN,INC,M M HASSAN,0.4966412387566891,0.0967664807013549,1,0,0,1
Kerala,1991,1991.06,1996.06,TRIVANDRUM WEST,GEN,KEC,ANTONY RAJU,0.3998747580553342,-0.0967664807013549,0,1,1,1
Kerala,1991,1991.06,1996.06,TRIVANDRUM EAST,GEN,INC,B VIJAYA KUMAR,0.4694295798702038,0.09026528521006488,1,1,1,1
Kerala,1991,1991.06,1996.06,TRIVANDRUM EAST,GEN,ICS(SCS),K SANKARANARAYA PILLAI,0.3791642946601389,-0.09026528521006488,0,0,0,0
Kerala,1991,1991.06,1996.06,NEMOM,GEN,CPM,V J THANKAPPAN,0.4411852935110711,0.06432682753060726,1,1,0,0
Kerala,1991,1991.06,1996.06,NEMOM,GEN,CPM(K),STANLY SATHYANESAN,0.37685846598046385,-0.06432682753060726,0,0,0,0
Kerala,1991,1991.06,1996.06,KOVALAM,GEN,JD,A NEELA LOHITHA DAJAN KADAR,0.47186803133398136,0.00020012579335582092,1,1,0,0
Kerala,1991,1991.06,1996.06,KOVALAM,GEN,INC,GEORGE MASERINE,0.47166790554062554,-0.00020012579335582092,0,0,0,0
Kerala,1991,1991.06,1996.06,NEYYATTINKARA,GEN,INC,THAMPANOOR RAVI,0.47046176586330346,0.018946701603846927,1,1,1,1
Kerala,1991,1991.06,1996.06,NEYYATTINKARA,GEN,JD,S R THANKA RAJ,0.45151506425945653,-0.018946701603846927,0,0,0,0
Kerala,1991,1991.06,1996.06,PARASSALA,GEN,INC,M R RAGHU CHANDRA BAL,0.494364471669219,0.07794793261868299,1,0,0,0
Kerala,1991,1991.06,1996.06,PARASSALA,GEN,CPM,SATHYANESAN,0.416416539050536,-0.07794793261868299,0,0,0,0
Kerala,1996,1996.06,2001.06,MANJESWAR,GEN,MUL,CHERKALAM ABDULLAH,0.38228944063801196,0.025247295719415752,1,1,1,1
Kerala,1996,1996.06,2001.06,MANJESWAR,GEN,BJP,V BALAKRISHNA SHETTY,0.3570421449185962,-0.025247295719415752,0,0,0,0
Kerala,1996,1996.06,2001.06,KASARAGOD,GEN,MUL,C T AHAMMED ALI,0.37031944035185366,0.04128605572471594,1,1,1,1
Kerala,1996,1996.06,2001.06,KASARAGOD,GEN,BJP,K MADHAVA HERALA,0.3290333846271377,-0.04128605572471594,0,0,0,0
Kerala,1996,1996.06,2001.06,UDMA,GEN,CPM,P RAGHAVAN,0.4672749492332148,0.09551506464150838,1,1,0,0
Kerala,1996,1996.06,2001.06,UDMA,GEN,INC,K P KUNHIKANNAN,0.3717598845917064,-0.09551506464150838,0,0,0,0
Kerala,1996,1996.06,2001.06,HOSDRUG,SC,CPI,M NARAYANAN,0.5082775425615452,0.0955985331142179,1,1,0,0
Kerala,1996,1996.06,2001.06,HOSDRUG,SC,INC,C P KRISHNAN,0.4126790094473273,-0.0955985331142179,0,0,0,0
Kerala,1996,1996.06,2001.06,IRIKKUR,GEN,INC,K C JOSEPH,0.5593378326297581,0.15982361323976235,1,1,1,1
Kerala,1996,1996.06,2001.06,IRIKKUR,GEN,KEC,A J JOSEPH,0.39951421938999576,-0.15982361323976235,0,0,0,0
Kerala,1996,1996.06,2001.06,PAYYANNUR,GEN,CPM,PINARAYI VIJAYAN,0.5942279313120472,0.2354272873624899,1,1,0,0
Kerala,1996,1996.06,2001.06,PAYYANNUR,GEN,INC,K N KANNOTH,0.3588006439495573,-0.2354272873624899,0,0,0,0
Kerala,1996,1996.06,2001.06,TALIPARAMBA,GEN,CPM,M V GOVINDAN MASTER,0.5483402118746162,0.13692571952650762,1,1,1,1
Kerala,1996,1996.06,2001.06,TALIPARAMBA,GEN,INC,SATHEESAN PACHENI,0.4114144923481086,-0.13692571952650762,0,0,0,0
Kerala,1996,1996.06,2001.06,AZHICODE,GEN,CPM,T K BALAN,0.5520156390341839,0.1532836688328842,1,1,1,1
Kerala,1996,1996.06,2001.06,AZHICODE,GEN,CMPKSC,T P HAREENDRAN,0.39873197020129975,-0.1532836688328842,0,0,0,0
Kerala,1996,1996.06,2001.06,CANNANORE,GEN,INC,K SUDHAKARAN,0.4889851619192029,0.08515108848694902,1,1,1,1
Kerala,1996,1996.06,2001.06,CANNANORE,GEN,IND,N RAMAKRISHNAN,0.40383407343225386,-0.08515108848694902,0,0,0,0
Kerala,1996,1996.06,2001.06,EDAKKAD,GEN,CPM,M V JAYARAJAN,0.5151934182147081,0.06334794406178246,1,1,1,1
Kerala,1996,1996.06,2001.06,EDAKKAD,GEN,INC,A D MUSTAFA,0.45184547415292564,-0.06334794406178246,0,0,0,0
Kerala,1996,1996.06,2001.06,TELLICHERRY,GEN,CPM,K P MAMMU MASTER,0.5476774934417766,0.19332272779949217,1,1,0,0
Kerala,1996,1996.06,2001.06,TELLICHERRY,GEN,INC,K C KADAMBOORAN,0.35435476564228446,-0.19332272779949217,0,0,0,0
Kerala,1996,1996.06,2001.06,PERINGALAM,GEN,JD,P R KURUP,0.5001830372625332,0.13564024507726097,1,0,0,0
Kerala,1996,1996.06,2001.06,PERINGALAM,GEN,MUL,K M SOOPY,0.36454279218527225,-0.13564024507726097,0,0,0,0
Kerala,1996,1996.06,2001.06,KUTHUPARAMBA,GEN,CPM,K K SHYLAJA,0.5501904949290787,0.1698624501404118,1,1,0,0
Kerala,1996,1996.06,2001.06,KUTHUPARAMBA,GEN,INC,M P KRISHNAN NAIR,0.3803280447886669,-0.1698624501404118,0,0,0,0
Kerala,1996,1996.06,2001.06,PERAVOOR,GEN,ICS,K T KUNNAHAMMED,0.4649713490239244,0.0015053902683803688,1,0,0,0
Kerala,1996,1996.06,2001.06,PERAVOOR,GEN,INC,K P NOORUDEEN,0.463465958755544,-0.0015053902683803688,0,1,0,0
Kerala,1996,1996.06,2001.06,NORTH WYNAD,ST,INC,RADHA RAGHAVAN,0.4888217172546331,0.07692010545731975,1,1,1,1
Kerala,1996,1996.06,2001.06,NORTH WYNAD,ST,CPM,K C KUNHIRAMAN,0.4119016117973133,-0.07692010545731975,0,0,0,0
Kerala,1996,1996.06,2001.06,BADAGARA,GEN,JD,C K NANU,0.5749158753671088,0.23106232500792012,1,0,1,1
Kerala,1996,1996.06,2001.06,BADAGARA,GEN,INC,VATHSALAN C,0.34385355035918863,-0.23106232500792012,0,0,0,0
Kerala,1996,1996.06,2001.06,NADAPURAM,GEN,CPI,SATHYAN MOKERI,0.5342454590643513,0.11911145155112979,1,1,0,0
Kerala,1996,1996.06,2001.06,NADAPURAM,GEN,INC,ABU K C,0.4151340075132215,-0.11911145155112979,0,0,0,0
Kerala,1996,1996.06,2001.06,MEPPAYUR,GEN,CPM,A KANARAN,0.5393828332078929,0.1353447429562486,1,1,0,0
Kerala,1996,1996.06,2001.06,MEPPAYUR,GEN,MUL,PV MUHAMED AREEKODE,0.40403809025164433,-0.1353447429562486,0,0,0,0
Kerala,1996,1996.06,2001.06,QUILANDY,GEN,CPM,P VISWAN,0.47859174045110836,0.039189232857235134,1,0,0,1
Kerala,1996,1996.06,2001.06,QUILANDY,GEN,INC,P SANKARAN,0.4394025075938732,-0.039189232857235134,0,1,0,0
Kerala,1996,1996.06,2001.06,PERAMBRA,GEN,CPM,N K RADHA,0.4799339896616161,0.02226231020005337,1,1,0,0
Kerala,1996,1996.06,2001.06,PERAMBRA,GEN,KEC(M),ROSHY AUGUSTINE,0.45767167946156273,-0.02226231020005337,0,0,0,0
Kerala,1996,1996.06,2001.06,BALUSSERI,GEN,ICS,A C SHANMUKHADAS,0.5244893145256404,0.14181252063971317,1,0,1,1
Kerala,1996,1996.06,2001.06,BALUSSERI,GEN,INC,R K RAVIVARMA,0.38267679388592724,-0.14181252063971317,0,0,0,0
Kerala,1996,1996.06,2001.06,KODUVALLY,GEN,MUL,C MOYINKUTTY,0.4389430499801491,0.0008293263928713102,1,1,0,0
Kerala,1996,1996.06,2001.06,KODUVALLY,GEN,JD,C MOHSIN,0.4381137235872778,-0.0008293263928713102,0,0,0,0
Kerala,1996,1996.06,2001.06,CALICUT I,GEN,CPM,M DASAN,0.46395613614573344,0.03266818472355382,1,0,0,0
Kerala,1996,1996.06,2001.06,CALICUT I,GEN,INC,A SUJANAPAL,0.4312879514221796,-0.03266818472355382,0,1,0,0
Kerala,1996,1996.06,2001.06,CALICUT II,GEN,CPM,ELAMARAM KAREEM,0.48542393657509464,0.08665566089028165,1,0,0,0
Kerala,1996,1996.06,2001.06,CALICUT II,GEN,MUL,QAMARUNNISA ANVAR,0.398768275684813,-0.08665566089028165,0,1,0,0
Kerala,1996,1996.06,2001.06,BEYPORE,GEN,CPM,T K HAMZA,0.4867358527511259,0.09474055218327787,1,1,0,0
Kerala,1996,1996.06,2001.06,BEYPORE,GEN,MUL,UMMER PANDIKASALA,0.39199530056784804,-0.09474055218327787,0,0,0,0
Kerala,1996,1996.06,2001.06,KUNNAMANGALAM,SC,CPM,C P BALAN VAIDYAR,0.4737288369906823,0.060975272573108585,1,0,0,0
Kerala,1996,1996.06,2001.06,KUNNAMANGALAM,SC,MUL,A P UNNIKRISHNAN,0.4127535644175737,-0.060975272573108585,0,0,0,0
Kerala,1996,1996.06,2001.06,THIRUVAMBADI,GEN,MUL,ABDURAHIMAN HAJI AV,0.4833777777777778,0.05058765432098766,1,1,0,0
Kerala,1996,1996.06,2001.06,THIRUVAMBADI,GEN,ICS,CYRIAC JOHN,0.43279012345679013,-0.05058765432098766,0,0,0,0
Kerala,1996,1996.06,2001.06,KALPETTA,GEN,INC,K K RAMACHANDRAN,0.495076892350709,0.06912322748152588,1,1,0,0
Kerala,1996,1996.06,2001.06,KALPETTA,GEN,JD,JAINENDRA KALPETTA,0.4259536648691831,-0.06912322748152588,0,0,0,0
Kerala,1996,1996.06,2001.06,SULTAN,GEN,CPM,VARGHESE VAIDYAR,0.44424039624590556,0.011442395133450467,1,0,0,0
Kerala,1996,1996.06,2001.06,SULTAN,GEN,INC,KC ROSAKUTTY,0.4327980011124551,-0.011442395133450467,0,1,0,0
Kerala,1996,1996.06,2001.06,WANDOOR,SC,CPM,N KANNAN,0.48707555961947635,0.03693576465209519,1,0,0,1
Kerala,1996,1996.06,2001.06,WANDOOR,SC,INC,PANDALAM SUDHAKARAN,0.45013979496738116,-0.03693576465209519,0,1,0,0
Kerala,1996,1996.06,2001.06,NILAMBUR,GEN,INC,ARYADAN MUHAMMED,0.49864762610081625,0.05387761016212389,1,1,1,1
Kerala,1996,1996.06,2001.06,NILAMBUR,GEN,IND,MALAYIL THOMAS MATHEW,0.44477001593869236,-0.05387761016212389,0,0,0,0
Kerala,1996,1996.06,2001.06,MANJERI,GEN,MUL,ISHAQUE KURIKKAL,0.5959914294224469,0.27532499975979324,1,1,1,1
Kerala,1996,1996.06,2001.06,MANJERI,GEN,JD,P M ZAFARULLA,0.32066642966265363,-0.27532499975979324,0,0,0,0
Kerala,1996,1996.06,2001.06,MALAPPURAM,GEN,MUL,M K MUNEER,0.5729709118640375,0.22356465845952717,1,1,1,1
Kerala,1996,1996.06,2001.06,MALAPPURAM,GEN,INL,P M A SALAM,0.3494062534045103,-0.22356465845952717,0,0,0,0
Kerala,1996,1996.06,2001.06,KONDOTTY,GEN,MUL,P K K BAVA,0.574145167386072,0.25996061504187135,1,1,0,0
Kerala,1996,1996.06,2001.06,KONDOTTY,GEN,JD,K P MOHAMMED,0.3141845523442007,-0.25996061504187135,0,0,0,0
Kerala,1996,1996.06,2001.06,TIRURANGADI,GEN,MUL,KUTTY AHAMED KUTTY,0.48334320695102684,0.07930489731437596,1,1,0,0
Kerala,1996,1996.06,2001.06,TIRURANGADI,GEN,IND,A V ABDU HAJI,0.4040383096366509,-0.07930489731437596,0,0,0,1
Kerala,1996,1996.06,2001.06,TANUR,GEN,MUL,ABDU RABB,0.5371921835624918,0.2211967814669084,1,1,0,0
Kerala,1996,1996.06,2001.06,TANUR,GEN,IND,T V MOIDEEN KUTTY KUNHAN BAVA HAJI,0.31599540209558336,-0.2211967814669084,0,0,0,0
Kerala,1996,1996.06,2001.06,TIRUR,GEN,MUL,E T MOHAMED BASHEER,0.480840132691437,0.08948355679581599,1,1,0,0
Kerala,1996,1996.06,2001.06,TIRUR,GEN,IND,U A NASEER,0.391356575895621,-0.08948355679581599,0,0,0,0
Kerala,1996,1996.06,2001.06,PONNANI,GEN,CPM,MUHAMMEDKUTTY PALOLI,0.48059461397575415,0.08351341660771561,1,0,0,0
Kerala,1996,1996.06,2001.06,PONNANI,GEN,INC,P T MOHANAKRISHNAN,0.39708119736803854,-0.08351341660771561,0,1,0,0
Kerala,1996,1996.06,2001.06,KUTTIPPURAM,GEN,MUL,P K KUNHALIKUTTY,0.5957687133538087,0.3134248800670102,1,1,1,1
Kerala,1996,1996.06,2001.06,KUTTIPPURAM,GEN,INL,IBRAHIM HAJI MAYYERI,0.28234383328679846,-0.3134248800670102,0,0,0,0
Kerala,1996,1996.06,2001.06,MANKADA,GEN,MUL,K P ABDUL MAJEED,0.46946544227750814,0.009507658445939815,1,0,0,0
Kerala,1996,1996.06,2001.06,MANKADA,GEN,IND,MANJALAMKUZHI ALI,0.4599577838315683,-0.009507658445939815,0,1,1,1
Kerala,1996,1996.06,2001.06,PERINTHALMANNA,GEN,MUL,NALAKATH SOOPPY,0.4989387755102041,0.05667120181405899,1,1,0,0
Kerala,1996,1996.06,2001.06,PERINTHALMANNA,GEN,IND,A MOHAMED,0.4422675736961451,-0.05667120181405899,0,0,0,0
Kerala,1996,1996.06,2001.06,THRITHALA,SC,CPM,V K CHANDRAN,0.4746951967924065,0.04501472874560186,1,1,1,1
Kerala,1996,1996.06,2001.06,THRITHALA,SC,INC,A P ANILKUMAR,0.42968046804680465,-0.04501472874560186,0,0,0,0
Kerala,1996,1996.06,2001.06,PATTAMBI,GEN,CPI,K E ISMAIL,0.4766053355871963,0.059315605834037666,1,0,0,1
Kerala,1996,1996.06,2001.06,PATTAMBI,GEN,INC,M I SHANAVAS,0.41728972975315864,-0.059315605834037666,0,1,0,0
Kerala,1996,1996.06,2001.06,OTTAPALAM,GEN,ICS,V C KABEER,0.45331264788606634,0.08212420197330239,1,0,0,0
Kerala,1996,1996.06,2001.06,OTTAPALAM,GEN,INC,K V PRABHAKARAN NAMBIAR,0.37118844591276395,-0.08212420197330239,0,0,0,0
Kerala,1996,1996.06,2001.06,SREEKRISHNAPURAM,GEN,CPM,GIRIJA SURENDRAN,0.48783683297333663,0.03556000141638044,1,1,1,1
Kerala,1996,1996.06,2001.06,SREEKRISHNAPURAM,GEN,INC,P BALAN,0.4522768315569562,-0.03556000141638044,0,0,0,0
Kerala,1996,1996.06,2001.06,MANNARKKAD,GEN,CPI,JOSE BABY,0.5031968807515504,0.060779986566994904,1,0,0,1
Kerala,1996,1996.06,2001.06,MANNARKKAD,GEN,MUL,KALLADI MOHAMMED,0.44241689418455554,-0.060779986566994904,0,1,0,0
Kerala,1996,1996.06,2001.06,MALAMPUZHA,GEN,CPM,T SIVADASA MENON,0.5645137699026286,0.19619499352250402,1,1,0,0
Kerala,1996,1996.06,2001.06,MALAMPUZHA,GEN,INC,M GURUSWAMY,0.36831877638012456,-0.19619499352250402,0,0,0,0
Kerala,1996,1996.06,2001.06,PALGHAT,GEN,CPM,T K NOUSHAD,0.4320052901306001,0.006568578828456462,1,0,0,1
Kerala,1996,1996.06,2001.06,PALGHAT,GEN,INC,C M SUNDARAM,0.4254367113021436,-0.006568578828456462,0,1,0,0
Kerala,1996,1996.06,2001.06,CHITTUR,GEN,INC,ACHUTHAN K,0.474249670756221,0.0043173018843636335,1,1,0,0
Kerala,1996,1996.06,2001.06,CHITTUR,GEN,JD,K KRISHNAN KUTTY,0.46993236887185735,-0.0043173018843636335,0,0,0,0
Kerala,1996,1996.06,2001.06,KOLLENGODE,GEN,INC,K A CHANDRAN,0.4798489163107103,0.011242287612719504,1,1,1,1
Kerala,1996,1996.06,2001.06,KOLLENGODE,GEN,CPM,M CHANDRAN,0.4686066286979908,-0.011242287612719504,0,0,0,0
Kerala,1996,1996.06,2001.06,COYALMANNAM,SC,CPM,M NARAYANAN,0.5300229488178201,0.11049118891719478,1,1,0,0
Kerala,1996,1996.06,2001.06,COYALMANNAM,SC,INC,M V SURESH,0.4195317599006253,-0.11049118891719478,0,0,0,0
Kerala,1996,1996.06,2001.06,ALATHUR,GEN,CPM,C K RAJENDRAN,0.5325494779800701,0.12051033143808071,1,1,0,0
Kerala,1996,1996.06,2001.06,ALATHUR,GEN,INC,R CHELLAMMA,0.4120391465419894,-0.12051033143808071,0,0,0,0
Kerala,1996,1996.06,2001.06,CHELAKARA,SC,CPM,K RADHAKRISHNAN,0.4693033612554342,0.02463153430177073,1,1,1,1
Kerala,1996,1996.06,2001.06,CHELAKARA,SC,INC,T A RADHAKRISHNAN,0.4446718269536635,-0.02463153430177073,0,0,0,0
Kerala,1996,1996.06,2001.06,WADAKKANCHERRY,GEN,INC,V BALARAM,0.5126582914068227,0.09718916639050401,1,1,0,0
Kerala,1996,1996.06,2001.06,WADAKKANCHERRY,GEN,KEC,K MOHANDAS,0.4154691250163187,-0.09718916639050401,0,0,0,0
Kerala,1996,1996.06,2001.06,KUNNAMKULAM,GEN,CPM,N R BALAN,0.462108924536616,0.008287940296828278,1,0,0,0
Kerala,1996,1996.06,2001.06,KUNNAMKULAM,GEN,INC,T V CHANDRAMOHAN,0.45382098423978773,-0.008287940296828278,0,1,1,1
Kerala,1996,1996.06,2001.06,CHERPU,GEN,CPI,K P RAJENDRAN,0.4907803949559838,0.051471171385518266,1,1,0,0
Kerala,1996,1996.06,2001.06,CHERPU,GEN,INC,M K ABDUL SALAM,0.43930922357046553,-0.051471171385518266,0,0,0,0
Kerala,1996,1996.06,2001.06,TRICHUR,GEN,INC,THERAMBIL RAMAKRISHNAN,0.5178220922948423,0.1065880141992065,1,1,0,0
Kerala,1996,1996.06,2001.06,TRICHUR,GEN,IND,M R GOVINDAN,0.41123407809563584,-0.1065880141992065,0,0,0,0
Kerala,1996,1996.06,2001.06,OLLUR,GEN,CPI,C N JAYADEVAN,0.46907202745596643,0.03883667789919182,1,0,0,1
Kerala,1996,1996.06,2001.06,OLLUR,GEN,INC,P P GEORGE,0.4302353495567746,-0.03883667789919182,0,1,1,1
Kerala,1996,1996.06,2001.06,KODAKARA,GEN,INC,K P VISWANATHAN,0.4572233461269403,0.020287005350626774,1,1,1,1
Kerala,1996,1996.06,2001.06,KODAKARA,GEN,CPM,P R RAJAN,0.43693634077631355,-0.020287005350626774,0,0,0,0
Kerala,1996,1996.06,2001.06,CHALAKUDI,GEN,INC,SAVITHRI LAKSHMANAN,0.5195040178809004,0.11884412750784945,1,1,0,0
Kerala,1996,1996.06,2001.06,CHALAKUDI,GEN,JD,N M JOSEPH,0.40065989037305094,-0.11884412750784945,0,0,0,0
Kerala,1996,1996.06,2001.06,MALA,GEN,CPI,V K RAJAN,0.4871994776490308,0.03158469199808989,1,0,0,0
Kerala,1996,1996.06,2001.06,MALA,GEN,INC,MERCY RAVI,0.45561478565094093,-0.03158469199808989,0,1,0,0
Kerala,1996,1996.06,2001.06,IRINJALAKUDA,GEN,IND,LONAPPAN NAMBADAN,0.4923342066725775,0.0610274852810791,1,0,0,0
Kerala,1996,1996.06,2001.06,IRINJALAKUDA,GEN,KEC(M),THOMAS UNNIYADAN,0.4313067213914984,-0.0610274852810791,0,1,1,1
Kerala,1996,1996.06,2001.06,MANALUR,GEN,INC,ROSAMMA CHACKO,0.4506805617046396,0.012850639693945898,1,1,0,0
Kerala,1996,1996.06,2001.06,MANALUR,GEN,IND,C G SANTHAKUMAR,0.4378299220106937,-0.012850639693945898,0,0,0,0
Kerala,1996,1996.06,2001.06,GURUVAYOOR,GEN,IND,P T KUNJU MUHAMMED,0.44263114071606996,0.031484873716347506,1,0,0,0
Kerala,1996,1996.06,2001.06,GURUVAYOOR,GEN,MUL,R P MOIDUTTY,0.41114626699972245,-0.031484873716347506,0,1,0,0
Kerala,1996,1996.06,2001.06,NATTIKA,GEN,CPI,KRISHNAN KANIYAMPARAMBIL,0.5130774347201065,0.10396506962473451,1,0,0,1
Kerala,1996,1996.06,2001.06,NATTIKA,GEN,INC,K K RAHULAN,0.40911236509537197,-0.10396506962473451,0,1,0,0
Kerala,1996,1996.06,2001.06,KODUNGALLUR,GEN,CPI,MEENAKSHY THAMBAN,0.5123745085124644,0.14079995209867674,1,0,0,0
Kerala,1996,1996.06,2001.06,KODUNGALLUR,GEN,IND,K VENU,0.3715745564137876,-0.14079995209867674,0,0,0,0
Kerala,1996,1996.06,2001.06,ANKAMALI,GEN,INC,P J JOY,0.47859379254015794,0.004628369180506409,1,1,1,1
Kerala,1996,1996.06,2001.06,ANKAMALI,GEN,KEC,M V MANY,0.4739654233596515,-0.004628369180506409,0,0,0,0
Kerala,1996,1996.06,2001.06,VADAKKEKARA,GEN,CPM,S SARMA,0.47055735737987664,0.003458877786318204,1,0,0,0
Kerala,1996,1996.06,2001.06,VADAKKEKARA,GEN,INC,V P MARAKKAR,0.46709847959355844,-0.003458877786318204,0,1,0,0
